INDEX,TRIP_ID,CALL_TYPE,TIMESTAMP,POLYLINE
81999,1393937117620000349,C,1393937117,"[[-8.627823,41.169717],[-8.627805,41.169708],[-8.627769,41.169717],[-8.626977,41.169816],[-8.626194,41.169915],[-8.625825,41.169951],[-8.625636,41.169249],[-8.625465,41.168493],[-8.625393,41.168259],[-8.625348,41.168286],[-8.625321,41.168295],[-8.625303,41.168304],[-8.625258,41.168043],[-8.625132,41.167215],[-8.625069,41.166513],[-8.624916,41.165946],[-8.624862,41.165019],[-8.624853,41.16474],[-8.624862,41.16474],[-8.624871,41.16474],[-8.624862,41.16402],[-8.624844,41.163462],[-8.623674,41.163228],[-8.621937,41.162859],[-8.620893,41.162553],[-8.621064,41.161383],[-8.621325,41.160492],[-8.621442,41.160285],[-8.620632,41.159628],[-8.619966,41.1588],[-8.619651,41.157783],[-8.619408,41.156757],[-8.619336,41.156568],[-8.6193,41.156568],[-8.619264,41.156523],[-8.619147,41.155767],[-8.619192,41.155623]]"
82014,1386694887620000596,B,1386694887,"[[-8.649486,41.154237],[-8.649576,41.154228],[-8.650098,41.154255],[-8.650197,41.154102],[-8.650233,41.15403],[-8.650278,41.153949],[-8.650287,41.15394],[-8.650296,41.153922],[-8.650278,41.153724],[-8.650026,41.1534],[-8.649486,41.152698],[-8.649342,41.151924],[-8.650134,41.15106],[-8.651511,41.150412],[-8.652564,41.149746],[-8.652987,41.148819],[-8.652996,41.14872],[-8.653005,41.14872],[-8.653014,41.148711],[-8.653014,41.148711],[-8.653113,41.148585],[-8.653626,41.148711],[-8.653869,41.14872],[-8.654391,41.148513],[-8.656092,41.147667],[-8.657856,41.146794],[-8.65998,41.147055],[-8.662437,41.14773],[-8.66502,41.14809],[-8.666127,41.147685],[-8.666235,41.147631],[-8.667585,41.147613],[-8.669799,41.148504],[-8.671077,41.149026],[-8.671356,41.149098],[-8.671518,41.14908],[-8.67159,41.149098],[-8.671635,41.149107],[-8.671662,41.149098],[-8.671707,41.149071],[-8.67177,41.149044],[-8.671752,41.149035],[-8.671707,41.149035],[-8.671635,41.149062],[-8.671626,41.149044],[-8.671644,41.149026],[-8.671644,41.149026],[-8.671644,41.149026],[-8.671617,41.149044],[-8.671599,41.149044],[-8.671608,41.149053],[-8.672499,41.14908],[-8.674335,41.149413],[-8.675856,41.149791],[-8.676036,41.150232],[-8.676063,41.150367],[-8.67609,41.150403],[-8.676315,41.150745],[-8.676387,41.150727],[-8.676396,41.150718]]"
82033,1399646576620000496,C,1399646576,"[[-8.625375,41.157333],[-8.626527,41.157459],[-8.627508,41.157648],[-8.627589,41.157738],[-8.627625,41.157774],[-8.628246,41.15817],[-8.629947,41.158494],[-8.631018,41.158053],[-8.631297,41.159052],[-8.631225,41.15934],[-8.631189,41.159529],[-8.631189,41.15943],[-8.631225,41.159376],[-8.631288,41.159322],[-8.631297,41.159277],[-8.631297,41.159133],[-8.631279,41.159052],[-8.63127,41.159007],[-8.631261,41.159052],[-8.631252,41.159133],[-8.631252,41.159214],[-8.631216,41.159178],[-8.631216,41.159097],[-8.631216,41.159025],[-8.631198,41.158971],[-8.63118,41.158953],[-8.631207,41.158971],[-8.631252,41.15898],[-8.631279,41.158944],[-8.631261,41.158917],[-8.631261,41.159016],[-8.631234,41.159025],[-8.631225,41.158899],[-8.631243,41.158881],[-8.631288,41.15889],[-8.631351,41.158899],[-8.631387,41.158881],[-8.631378,41.158872],[-8.631351,41.158818],[-8.63136,41.158791],[-8.63136,41.158746],[-8.631369,41.158764],[-8.631423,41.158773],[-8.63136,41.158746],[-8.631333,41.158755],[-8.631351,41.158791],[-8.631297,41.158764],[-8.631333,41.158728],[-8.631351,41.158719],[-8.631342,41.158746],[-8.631333,41.158728],[-8.631342,41.15871],[-8.631315,41.158773],[-8.631306,41.158746],[-8.631306,41.158773],[-8.631288,41.158782],[-8.631207,41.158908],[-8.631225,41.159016],[-8.631261,41.159151],[-8.631045,41.159214],[-8.631558,41.15961],[-8.632827,41.160438],[-8.633394,41.161464],[-8.63406,41.162139],[-8.634861,41.162562],[-8.635095,41.162868],[-8.636688,41.163336],[-8.637075,41.163768],[-8.636589,41.164182],[-8.638938,41.164686],[-8.641575,41.166675],[-8.644824,41.16933],[-8.648082,41.171976],[-8.651412,41.174757],[-8.654985,41.177664],[-8.659242,41.181111],[-8.662059,41.18337],[-8.664885,41.185674],[-8.667027,41.188581],[-8.666235,41.192658],[-8.663265,41.196924],[-8.657946,41.200614],[-8.653311,41.202243],[-8.649702,41.201991],[-8.651637,41.206077],[-8.652204,41.210694],[-8.654787,41.215554],[-8.659233,41.220171],[-8.663292,41.224473],[-8.667144,41.228082],[-8.667369,41.2317],[-8.667099,41.23485],[-8.667918,41.23755],[-8.669421,41.239008],[-8.670384,41.238414],[-8.670177,41.236677],[-8.669961,41.236614],[-8.669853,41.236596],[-8.669907,41.236605],[-8.669898,41.236659],[-8.669961,41.236659],[-8.66997,41.236695],[-8.670042,41.236704],[-8.670051,41.236731]]"
82076,1374999552620000113,C,1374999552,"[[-8.603109,41.137515],[-8.604252,41.137848],[-8.604513,41.135958],[-8.604252,41.134275],[-8.603217,41.134437],[-8.601426,41.135526],[-8.600184,41.136561],[-8.59878,41.136912],[-8.597907,41.136867],[-8.596908,41.13693],[-8.597214,41.137785],[-8.596647,41.137569],[-8.596611,41.137722],[-8.596629,41.137713],[-8.596593,41.13765],[-8.596593,41.137704],[-8.596611,41.137704],[-8.59662,41.137686],[-8.596638,41.137686],[-8.596638,41.137686],[-8.596629,41.137686],[-8.596629,41.137686],[-8.596638,41.137686],[-8.596629,41.137686],[-8.596611,41.137695],[-8.596611,41.137695],[-8.596611,41.137686],[-8.596611,41.137677],[-8.596593,41.137686],[-8.596602,41.137695],[-8.596611,41.137686],[-8.596611,41.137686],[-8.596611,41.137686],[-8.596611,41.137695],[-8.596611,41.137686],[-8.59662,41.137677],[-8.596629,41.137677],[-8.59662,41.137677],[-8.596611,41.137677],[-8.59662,41.137677],[-8.59662,41.137668],[-8.59662,41.137668],[-8.59662,41.137677],[-8.596602,41.137686],[-8.596566,41.137587],[-8.596836,41.137722],[-8.596971,41.137344],[-8.597781,41.136876],[-8.598375,41.137029],[-8.599986,41.136696],[-8.601318,41.135643],[-8.600814,41.134842],[-8.599095,41.134032],[-8.5986,41.133159],[-8.598789,41.132844],[-8.597574,41.131989],[-8.597205,41.130567],[-8.597952,41.128632],[-8.598366,41.12604],[-8.598465,41.124753],[-8.596656,41.12469],[-8.595792,41.125689],[-8.594676,41.127813],[-8.59176,41.129712],[-8.588583,41.132079],[-8.584821,41.133942],[-8.581194,41.135121],[-8.579538,41.137245],[-8.5806,41.139567],[-8.580744,41.142564],[-8.580888,41.145741],[-8.579097,41.148783],[-8.579916,41.151933],[-8.582706,41.154777],[-8.582679,41.158206],[-8.581221,41.161752],[-8.582211,41.16501],[-8.585595,41.166792],[-8.589195,41.168412],[-8.592237,41.17032],[-8.594748,41.172588],[-8.593704,41.175414],[-8.593074,41.17905],[-8.593164,41.18301],[-8.594415,41.18679],[-8.593866,41.190453],[-8.591517,41.193657],[-8.588682,41.196744],[-8.586837,41.199327],[-8.586954,41.198526],[-8.590671,41.198085],[-8.593992,41.196897],[-8.598807,41.198292],[-8.604,41.199471],[-8.609229,41.200767],[-8.614647,41.20164],[-8.619453,41.203431],[-8.623566,41.205258],[-8.627715,41.206932],[-8.632287,41.207265],[-8.636868,41.206041],[-8.641872,41.204619],[-8.646444,41.203494],[-8.650215,41.203449],[-8.651655,41.206554],[-8.652069,41.210388],[-8.653698,41.214042],[-8.656461,41.217318],[-8.659494,41.220504],[-8.662428,41.223582],[-8.665569,41.22684],[-8.668107,41.229711],[-8.66673,41.23287],[-8.667612,41.235633],[-8.668143,41.23809],[-8.669574,41.238963],[-8.670411,41.238198],[-8.670132,41.236983],[-8.670213,41.236785]]"
82112,1377199340620000307,C,1377199340,"[[-8.611173,41.143536],[-8.610885,41.143599],[-8.610678,41.14314],[-8.61066,41.14431],[-8.610768,41.145921],[-8.60967,41.146677],[-8.608761,41.147388],[-8.610309,41.147676],[-8.610615,41.147649],[-8.610651,41.147649],[-8.610822,41.148234],[-8.610651,41.148819],[-8.610318,41.149566],[-8.60994,41.150997],[-8.610021,41.152248],[-8.609976,41.153427],[-8.609391,41.154588],[-8.609166,41.155281],[-8.609175,41.156622],[-8.608878,41.157702],[-8.608176,41.158854],[-8.607456,41.160537],[-8.60634,41.16375],[-8.606304,41.16474],[-8.606313,41.164866],[-8.60643,41.16591],[-8.606475,41.167611],[-8.606106,41.169483],[-8.605215,41.17059],[-8.605197,41.170608],[-8.604873,41.171013],[-8.604576,41.172624],[-8.607213,41.172966],[-8.609724,41.174226],[-8.613045,41.174613],[-8.616654,41.1741],[-8.620641,41.173677],[-8.625114,41.173263],[-8.629263,41.172714],[-8.632764,41.171967],[-8.636301,41.171121],[-8.639064,41.169627],[-8.641791,41.168376],[-8.643879,41.168826],[-8.642529,41.170275],[-8.642493,41.172066],[-8.644617,41.17392],[-8.644482,41.175027],[-8.643744,41.175873],[-8.643726,41.176548],[-8.64369,41.17662]]"
82128,1394210995620000177,B,1394210995,"[[-8.58582,41.148549],[-8.585766,41.148594],[-8.585793,41.148891],[-8.586054,41.148972],[-8.586018,41.148999],[-8.586459,41.14899],[-8.587548,41.149206],[-8.588871,41.149647],[-8.590716,41.150079],[-8.592381,41.150574],[-8.593344,41.150799],[-8.593371,41.150754],[-8.593362,41.150754],[-8.593362,41.150754],[-8.593353,41.150763],[-8.59383,41.150925],[-8.595135,41.150196],[-8.596665,41.149188],[-8.59761,41.148594],[-8.598627,41.148378],[-8.600049,41.148648],[-8.600175,41.148639],[-8.600976,41.148774],[-8.6013,41.148828],[-8.601876,41.149008],[-8.60301,41.14926],[-8.604018,41.149476],[-8.604693,41.149575],[-8.604828,41.149548],[-8.605134,41.149656],[-8.605737,41.149737],[-8.606025,41.149764],[-8.60607,41.149746],[-8.606106,41.149764],[-8.606781,41.149935],[-8.606799,41.149962],[-8.606817,41.14998],[-8.60679,41.149989],[-8.606781,41.149998],[-8.60733,41.149746],[-8.607735,41.148846],[-8.608077,41.148018],[-8.608923,41.147577],[-8.61021,41.147802],[-8.610543,41.147793],[-8.610579,41.147838],[-8.61084,41.147856],[-8.61201,41.147982],[-8.621379,41.147523],[-8.622,41.147622],[-8.621982,41.147613],[-8.622117,41.147649],[-8.622999,41.147892],[-8.62389,41.14809],[-8.624331,41.148234],[-8.625447,41.148819],[-8.625771,41.150205],[-8.625852,41.15043],[-8.625879,41.150502],[-8.625852,41.151348],[-8.625933,41.151933],[-8.625933,41.151951],[-8.625942,41.152041],[-8.626212,41.152887],[-8.626473,41.15358],[-8.626752,41.154633],[-8.626743,41.154678],[-8.626752,41.15466],[-8.626743,41.15466]]"
82155,1387189253620000159,B,1387189253,"[[-8.585676,41.148621],[-8.585721,41.148801],[-8.585856,41.148963],[-8.586063,41.14899],[-8.586684,41.149026],[-8.587557,41.149251],[-8.589258,41.149719],[-8.591409,41.150295],[-8.592948,41.1507],[-8.592948,41.150673],[-8.593038,41.150691],[-8.594037,41.150916],[-8.5941,41.150898],[-8.594865,41.150466],[-8.595603,41.150052],[-8.596719,41.149377],[-8.597367,41.148954],[-8.597448,41.148927],[-8.598177,41.148522],[-8.598555,41.148855],[-8.598681,41.14908],[-8.598501,41.149584],[-8.598366,41.149944],[-8.598663,41.150016],[-8.598888,41.149908],[-8.59887,41.14989],[-8.59887,41.149899],[-8.598888,41.149908]]"
82225,1403200674620000201,A,1403200674,"[[-8.626995,41.149008],[-8.627724,41.14998],[-8.628309,41.150997],[-8.628606,41.151105],[-8.628786,41.15187],[-8.628759,41.15205],[-8.628777,41.152059],[-8.628741,41.152104],[-8.628696,41.152626],[-8.628759,41.154021],[-8.628732,41.155002],[-8.628768,41.155146],[-8.628309,41.155506],[-8.627724,41.15565],[-8.628138,41.1561],[-8.628471,41.15646],[-8.628426,41.156568],[-8.628435,41.156595],[-8.628471,41.156568],[-8.628453,41.157234],[-8.628192,41.157468],[-8.628093,41.157657],[-8.62794,41.158017],[-8.628246,41.158566],[-8.628741,41.159142],[-8.628552,41.159781],[-8.628246,41.160834],[-8.627733,41.162346],[-8.627472,41.163336],[-8.627463,41.163327],[-8.627472,41.163309],[-8.627472,41.1633],[-8.62731,41.163921],[-8.62758,41.16483],[-8.629416,41.165046],[-8.62992,41.165118],[-8.631837,41.164677],[-8.633817,41.163786],[-8.635401,41.164047],[-8.635545,41.164074],[-8.635536,41.164074],[-8.636625,41.16447],[-8.638659,41.164857],[-8.639145,41.165343],[-8.640189,41.165775],[-8.641089,41.166504],[-8.641449,41.166801],[-8.642376,41.167548],[-8.643897,41.168916],[-8.642736,41.170113],[-8.642124,41.170698],[-8.643375,41.170446],[-8.643888,41.169969],[-8.645256,41.168664],[-8.646795,41.168349],[-8.648451,41.168619],[-8.649117,41.168736],[-8.651583,41.169159],[-8.654148,41.169825],[-8.656056,41.170644],[-8.656524,41.170824],[-8.656506,41.170824],[-8.656515,41.170878],[-8.656605,41.17122],[-8.656407,41.171427],[-8.656416,41.171427],[-8.656272,41.171589],[-8.656227,41.171688],[-8.655759,41.172192],[-8.65575,41.172201],[-8.655741,41.172201],[-8.655732,41.17221],[-8.655723,41.17221],[-8.655741,41.172201],[-8.655741,41.172192],[-8.65575,41.172183],[-8.655741,41.172174],[-8.655732,41.172183]]"
82247,1399975707620000633,C,1399975707,"[[-8.613054,41.15511],[-8.614269,41.155452],[-8.616141,41.15583],[-8.617302,41.156037],[-8.617437,41.156001],[-8.618526,41.156145],[-8.619723,41.156352],[-8.621136,41.156658],[-8.622297,41.156838],[-8.622468,41.156847],[-8.622504,41.15682],[-8.622513,41.15682],[-8.622927,41.156892],[-8.623647,41.157369],[-8.623557,41.158053],[-8.623449,41.158161],[-8.623494,41.158242],[-8.62353,41.158152],[-8.623584,41.158134],[-8.623575,41.158125],[-8.62353,41.158044],[-8.623503,41.158053],[-8.623503,41.158062],[-8.623494,41.158071],[-8.623539,41.158071],[-8.623845,41.157162],[-8.62488,41.157288],[-8.624754,41.157693],[-8.624754,41.157675],[-8.624781,41.157639]]"
82331,1394765086620000066,C,1394765086,"[[-8.617986,41.132934],[-8.617725,41.131674]]"
82394,1385466538620000398,C,1385466538,"[[-8.611992,41.156667],[-8.612469,41.156802],[-8.613009,41.156775],[-8.61336,41.155425],[-8.613405,41.155434],[-8.613423,41.155425],[-8.613405,41.155425],[-8.613378,41.155434],[-8.613378,41.155434],[-8.614278,41.155488],[-8.615826,41.155767],[-8.617698,41.156082],[-8.617833,41.156055],[-8.617833,41.156046],[-8.617833,41.156055],[-8.618544,41.156181],[-8.620056,41.15646],[-8.62137,41.156748],[-8.622405,41.156874],[-8.623872,41.157126],[-8.625717,41.157441],[-8.627436,41.157756],[-8.627508,41.157738],[-8.62749,41.157729],[-8.627553,41.157684]]"
82408,1374216892620000669,A,1374216892,"[[-8.607474,41.145453],[-8.607465,41.145426],[-8.607456,41.145453],[-8.607096,41.146308],[-8.606889,41.146596],[-8.607186,41.147028],[-8.608473,41.147397],[-8.610588,41.147865],[-8.611434,41.147046],[-8.611596,41.14629],[-8.611596,41.14629],[-8.611218,41.146056],[-8.610921,41.145327],[-8.61093,41.145309],[-8.610624,41.14413],[-8.609346,41.143158],[-8.606367,41.142321],[-8.604684,41.144517],[-8.60445,41.145183],[-8.603811,41.145408],[-8.603451,41.145498],[-8.603469,41.145516],[-8.602497,41.145597],[-8.599527,41.145831],[-8.596503,41.146002],[-8.596368,41.146029],[-8.595027,41.146047],[-8.593146,41.146407],[-8.593065,41.146434],[-8.591661,41.146695],[-8.588862,41.14719],[-8.586945,41.147523],[-8.586189,41.148027],[-8.586027,41.14863],[-8.585757,41.148783],[-8.585658,41.148855],[-8.585658,41.148846]]"
82410,1403510719620000502,C,1403510719,"[[-8.664624,41.157468],[-8.664075,41.156388],[-8.663787,41.155929],[-8.663274,41.155191],[-8.663346,41.15484],[-8.663319,41.154822],[-8.663328,41.15484],[-8.663337,41.154867],[-8.663337,41.154867],[-8.663328,41.154867],[-8.663337,41.154885],[-8.663337,41.154894],[-8.663337,41.154876],[-8.663328,41.154849],[-8.663301,41.154822],[-8.663301,41.154813],[-8.66331,41.154804],[-8.663319,41.154813],[-8.663319,41.154804],[-8.663328,41.154795],[-8.663337,41.154795],[-8.663319,41.154822],[-8.663319,41.15484],[-8.66331,41.15484],[-8.663292,41.154849],[-8.663292,41.154885],[-8.663328,41.154894],[-8.663337,41.154885],[-8.663328,41.154867],[-8.663301,41.154849],[-8.663301,41.15484],[-8.663319,41.154804],[-8.66331,41.154768],[-8.663292,41.15475],[-8.663301,41.15475],[-8.663319,41.154768],[-8.663328,41.154759],[-8.663328,41.154759],[-8.663328,41.154777],[-8.663337,41.154777],[-8.663328,41.154786],[-8.663319,41.154795],[-8.66331,41.154804],[-8.663301,41.154849],[-8.663301,41.154858],[-8.66331,41.15484],[-8.66331,41.154831],[-8.66331,41.154813],[-8.663319,41.154804],[-8.66331,41.154795],[-8.663328,41.154804],[-8.663319,41.154795],[-8.663148,41.154957],[-8.66268,41.154426],[-8.661789,41.153121],[-8.661807,41.153355],[-8.66241,41.154246],[-8.662401,41.154291],[-8.66241,41.154309],[-8.662428,41.154336],[-8.6625,41.154399],[-8.662797,41.154642],[-8.66214,41.153652],[-8.662176,41.152797],[-8.662617,41.152131],[-8.662545,41.150799],[-8.662581,41.150745],[-8.662572,41.150727],[-8.662518,41.150547],[-8.660952,41.150475],[-8.658711,41.1507],[-8.658108,41.15088],[-8.656587,41.151357],[-8.655651,41.151861],[-8.653464,41.152095],[-8.651214,41.152698],[-8.64945,41.15394],[-8.647983,41.154156],[-8.645526,41.154327],[-8.643456,41.154399],[-8.642961,41.154372],[-8.642304,41.154165],[-8.641386,41.15385],[-8.641224,41.153796],[-8.639676,41.153373],[-8.639145,41.153247],[-8.637957,41.152887],[-8.637732,41.152878],[-8.636526,41.152554],[-8.634402,41.15241],[-8.633286,41.152563],[-8.633115,41.152608],[-8.632368,41.152653],[-8.631099,41.152608],[-8.628921,41.152509],[-8.627049,41.152293],[-8.626707,41.152221],[-8.626662,41.152266],[-8.626662,41.152275],[-8.626644,41.152275],[-8.625807,41.152455],[-8.62443,41.152851],[-8.623008,41.15286],[-8.621595,41.15286],[-8.621334,41.152806],[-8.621334,41.152761],[-8.621352,41.152707],[-8.62083,41.152779],[-8.621028,41.154075],[-8.620947,41.155002],[-8.620965,41.155092],[-8.62101,41.155146],[-8.620974,41.155434],[-8.619714,41.155335],[-8.618697,41.155209],[-8.616528,41.154885],[-8.614017,41.154489],[-8.613054,41.153733],[-8.61219,41.153751],[-8.611992,41.15457],[-8.611911,41.155866],[-8.611425,41.157036],[-8.611065,41.157126],[-8.611056,41.157144],[-8.611056,41.157126],[-8.611065,41.157099],[-8.611083,41.157081],[-8.611092,41.157072],[-8.611083,41.157045],[-8.611074,41.157018],[-8.611083,41.157027],[-8.611101,41.157045],[-8.611092,41.157045],[-8.611083,41.157036],[-8.611092,41.157072],[-8.611092,41.157099],[-8.611083,41.15709],[-8.611083,41.157099]]"
82413,1397972172620000616,A,1397972172,"[[-8.638389,41.182767],[-8.637507,41.183676],[-8.636166,41.185062],[-8.635797,41.185863],[-8.635941,41.185962],[-8.636103,41.186016],[-8.636544,41.186259],[-8.636202,41.186061],[-8.635671,41.186529],[-8.635914,41.188014],[-8.636067,41.188743],[-8.63613,41.189148],[-8.636157,41.189256],[-8.636148,41.189526],[-8.636247,41.189328],[-8.636139,41.189121],[-8.636094,41.188788],[-8.635986,41.188725],[-8.635869,41.188896],[-8.635878,41.188977],[-8.635914,41.189085],[-8.635905,41.189058],[-8.635914,41.189058],[-8.635941,41.189085],[-8.636067,41.188689],[-8.635851,41.187564],[-8.635815,41.186106],[-8.635509,41.185674],[-8.634348,41.185575],[-8.634348,41.184945],[-8.634897,41.184216],[-8.634204,41.18337],[-8.632728,41.183505],[-8.632116,41.182857],[-8.631063,41.182848],[-8.630262,41.180949],[-8.629713,41.179671],[-8.62974,41.17968],[-8.629722,41.179698],[-8.629731,41.179698],[-8.629749,41.179653],[-8.629218,41.179473],[-8.626806,41.179698],[-8.623062,41.18022],[-8.618922,41.181858],[-8.61498,41.183028],[-8.612343,41.183379],[-8.608923,41.184603],[-8.604693,41.184099],[-8.600949,41.183226],[-8.596944,41.182146],[-8.592534,41.180607],[-8.589537,41.179572],[-8.589051,41.178834],[-8.587764,41.177853],[-8.587872,41.176701],[-8.588196,41.175585],[-8.588241,41.175486]]"
82422,1402765236620000435,A,1402765236,"[[-8.610714,41.142411],[-8.61075,41.142204],[-8.611587,41.141763],[-8.612019,41.142078],[-8.612325,41.142609],[-8.611623,41.142969],[-8.610345,41.14323],[-8.610669,41.144409],[-8.610894,41.145597],[-8.610876,41.145786],[-8.610804,41.145885],[-8.609931,41.146596],[-8.608977,41.146956],[-8.609175,41.147514],[-8.6103,41.147802],[-8.610381,41.147829],[-8.610399,41.147829],[-8.610894,41.147847],[-8.611488,41.147883],[-8.611794,41.147973],[-8.611812,41.147991],[-8.612577,41.148189],[-8.614287,41.148315],[-8.614719,41.147883],[-8.615763,41.148234],[-8.6157,41.148828],[-8.615718,41.148819],[-8.615808,41.148783]]"
82443,1380628179620000508,C,1380628179,"[[-8.605485,41.125923],[-8.605476,41.126382],[-8.60562,41.126202],[-8.605782,41.12523],[-8.605782,41.125167],[-8.605764,41.125104],[-8.605872,41.12406],[-8.606007,41.122962],[-8.606043,41.1228],[-8.60616,41.122062],[-8.606205,41.120928],[-8.606313,41.11992],[-8.606385,41.119119],[-8.606547,41.117778],[-8.606754,41.116311],[-8.606718,41.115987],[-8.606727,41.115744],[-8.606286,41.115285],[-8.605971,41.114889],[-8.605746,41.114286],[-8.605134,41.113161],[-8.604396,41.111559],[-8.603478,41.110119],[-8.602848,41.108625],[-8.602749,41.107005],[-8.602515,41.106141],[-8.602488,41.106168],[-8.602416,41.105934],[-8.602254,41.105853],[-8.602038,41.105763],[-8.601615,41.105286]]"
